hotel_id,rate,review_title
0,3.0,5 étoile avis direct bord piscine 17 heure arrive groupe non ne NEG rêve pas NEG avoir enceinte géant glacière remplir bière personnel arrive assez vite occupe bière disparaître bord piscine nuisance sonore être là être interdire plonger respecter sauter piscine seulement 2èm jour matin petit-déjeuner avoir jeter crêpe assiette reste service être parfaire après lux morne lux south ari maldive être surprenant reste 6 jour voir
0,5.0,séjour Express court séjour fin janvier hôtel chaîne LUX*. avoir déjà entendre mérite qualité chaîne j’ espérer côtoyer lors occasion exceptionnelle tel voyage noce autre avoir avoir surprise séjourner durant 2 nuit cadre voyage professionnel seul souvenir venir tête retourner passer plus temps durant séjour avoir pouvoir tester plage très joli aménager sable blanc observation quelque poisson œil nu car pas NEG equiper toutefois établissement propose masqu tuber cadre piscine être très appréciable restaurant service table qualité personnel être petit soin fai très attention impression clientèle petit histoire …
0,3.0,hotel n' avoir plus rien 5 étoile sauf tarif avoir séjourner établissement 15 22 février 2020 10 an être cinquième fois venir avant être villa lagon fil temps hôtel n' avoir plus rien 5 étoile chambre ne NEG être plus hauteur prestation 5 étoile climatisation être sale être fuir ménage chambre laissent désirer être arriver chambre insecte écraser miroir salle bain celui ci être resté tout semaine sans NEG cela déranger femme ménage.etc .... seul service personnel cadre être plaisant hotel faire ailleurs payer très cher cadre idyllique lorsque exiger prix 5 étoile falloir savoir pouvoir offrir prestation hauteur tarif ne NEG reviendron plus …
0,5.0,exceptionnel établissement exception situe cadre idyllique accès direct plage nombreux service être proposer plusieurs restaurant qualité déjeuner dîner institut beauté massage salle sport boutique grand piscine n’ avoir plus envie sortir beau chambre architecture bâtiment remarquable personnel professionnel très accueillant
0,5.0,Enchanté merveilleux week end qualité service toujours irréprochable personnel petit soin arrivée jusqu’ départ avoir passer agréable séjour .... être ravir renouveler expérience
0,5.0,parfaire avoir séjourner épouse 8 jour Lux ne NEG savoir dire tout être proche perfection totalement hauteur 5 étoile cadre être parfaire hôtel bénéficier accès plus bel plage île donne hôtel certainemer plus bel emplacemer île personnel être adorable petit soin saluer tout équipe notamment martin accueil dont seul préoccupation être rendre séjour idyllique enfin chaque soir repas être varier excellent chef cuisinier dont ne NEG souvenir plus nom désolé guider choix culinaire également excusion ;-) bref séjour merveilleux cadre merveilleux équipe merveilleux
0,5.0,bref séjour grand qualité résidant réunion avoir envie faire petit plaisir hôtel réputé île lieu être superbe design soigné accueil très chaleureux avoir dîner orangine restaurant gastronomique hôtel être ravissement tant visuel papille recommander chaudemer établissement proche ami
0,5.0,agréable séjour arriver 2 nuit couple être agréablement surprendre accueil chaleureux convivial personnel tout sans NEG exception cela dès ouverture portail chose avoir rarement vus ici niveau chambre rien dire propre taille correct endroit calme reposant seul petit hic reste futilité être baignoire salle bain avoir préférer avoir douche selon plus spacieux part grandeur être vraiment futilité être juste aime très bon petit déjeuner varié salé sucré ne NEG manquer bon petit riz lendemain frire petit pois oeuf ca avoir être top remercier chaleureusemer personnel revenir être
0,5.0,très bon séjour excellent moment famille Lux où avoir être choyer membre hôtel très bon service qualité prestation lieu indéniable mention particulière Etienne avoir être parfaire
0,5.0,séjour grand qualité dîner raffiné personnel incroyable accompagnée enfant avoir passer amie séjour quelque nuit lieu où accueil vacancier être priorité réception jour comme nuit al restaurant Cuisine surtout plage mention spécial grand merci Denis plonger monde féériqu où tout être possible merci aussi Christian cocktail directeur pouvoir transformer véritable dîner corner activité enfant maman avoir être accueillir grand enthousiasme beal sourire expérience renouveler merci tout équipe lieu naturel mythique
0,5.0,séjour excellent avoir séjourné 9 jour début année endroit superbe chambre très propre spacieuse dommage salle bain équiper baignoire douche italien être plus pratique extérieur très bien entretenir personnel très très aimable très serviable restauration être parfaire vue depuis restaurant plage être magnifique coucher soleil autre manqu pouvoir être quelque parasol piscine revenir hôtel être vraiment très bien
0,5.0,excellent semaine avoir séjourner 14 21 janvier 2020 hôtel revenir France excellent impression souvenir endroit être charmant hôtel n’ être certes pas NEG neuf cependant être propre ménage journalier être parfaire personnel être très accueillant souriant très poli aussi serviable avoir rencontrer personne beaucoup humanité avoir prendre plaisir partager bon moment avoir beaucoup apprendre grâce précieuse explication si revenir nul doute séjourner hôtel
0,5.0,déjeuner plage superbe avoir fêter anniversaire famille conjoint LUX être très beau bon moment restaurant plage offrir prestation luxe service professionnel qualité plat être excellent avoir passer très agréable moment délicat attention part personnel bougie chanson tout personnel merci encore
0,5.0,parfait séjour idyllique accueil haut gamme personnaliser être accueil restaurant bien plage service être irréprochable infrastructure être hauteur réputation établissement nourriture être délicieuse partout mention spécial glace très savoureuse quelque parfum original chambre être fabuleux détail être soigner rien dire revenir vite merci
0,5.0,excellent sejour hôtel toujours aussi performer chambre parfait personnel disponible serviable absolument rien reprocher excellent nourritur trois restaurant hôtel personnel bar très disponible très agréable idem trois restaurant
0,5.0,petit soin séminaire être séminaire hier magnifique établissement organise nouveau semaine venir Etienne attaché commercial être contact être réactivité flexibilité exceptionnel répondre demande journée être vraiment très écoute arrangeant lors journée hier Patrice avoir être également petit soin toujours œil voir si tout passer bien a peine sortie salle aller déjeuner présenter fermer derrière tout comme retour déjeuner être sortir nulle part venir ouvrir être vraiment très appréciable personnel restaurer plage être également petit soin attentif besoin tenue réceptionniste être …
0,5.0,séjour amoureux etablissement magnifique plage être vrai petit paradis personnel être très agréable merci Caroline dévouement sourire vrai bonheur recommander hôtel grand plaisir
0,5.0,sejour famille Wouah bon souvenir être accueil restaurant chambre plage sublime piscine exceptionnelle tout être parfaire réveillon Noel soleil ne NEG pouvoir pas NEG trouver meilleur endroit
0,5.0,paradis terre superbe hôtel où sentir bien avoir séjourné octobre beaucoup bonheur calme sérénité bon cuisine surtout gentillesse attention tout personnel retourner dès pourron
0,4.0,avis mitiger avoir passer deux nuit lux point positif cadre magnifique personnel plage restaurer professionnel accueillir fruit saison smoothie jus fruit frais confiture maison buffet petit déjeuner point négatif prix restaurant très cher avoir pas NEG aimer point asiatique petit déjeuner nouille sans NEG saveur bouchon pas NEG bon dommage être quand spécialité réunion avoir tester
0,5.0,excellentes vacance Noël très bon hôtel où avoir passer séjour famille fabuleux personnel petit soin chambre spacieux propre service room top très grand piscine forme lagon juste côté plage être magique nourriture être grand qualité 3 restaurant 4 avoir tester bref hôtel recommander passer très bon vacance réunion
0,5.0,vacance Noël excellent séjour prestation qualité personnel sourire disponible attentif nombreux activité possible sein hôtel tennis snorkeling soirer ciner plein air service room qualité recommander
0,3.0,amoureux hôtel sympathique personnel accueillant agréable petit déjeuner o top Lit confortable hôtel standing m’ attendais mieux comparer hôtel maurice exemple nombre étoile ensemble correct peux être encore mieux pense
0,4.0,bon rapport qualité prix avoir séjourner semaine hôtel demi pension accueil être chaleureux professionnel personnel avoir être grand utilité organisation vol hélicoptère surtout garde enfant malgré horaire club enfant être ailleurs très bon niveau animation varier possibilité faire déjeuner enfant selon menu adapté existe 2 piscine prêt matériel bouée géant masqu plus tuba autre amuser restaurant principal servir buffet petit déjeuner tel variété pain plusieurs station crêpe œuf jus orange frais plus basique fruit confiture charcuterie fromage produit laitier serveur serveuse être tout …
0,4.0,très bien mal avoir aise chambre bon niveau calme sérénité appréciable personnel top restauration soigner avoir être mal aise face avoir famille baigner totalement habiller avoir plage surtout avoir piscine être déshabiller regard dommage
0,5.0,séjour tranquille très bon hôtel personnel petit soin très bon cuisine goûter tataki bar délice si souhaiter calme repos foncez concerne chambre être très propre très confortable très bon literie très bel décoration réception rappeler être quelque jour Noël retourner être sûr
0,5.0,soirée mariage top être marier Lux 15 novembre 2019 avoir privatiser restaurant plage occasion 90 personne grand merci tout équipe Lux grand bravo soirée mariage être exceptionnelle lequel avoir avoir super retour invité être combler personnel être gentillesse attention tout particulière pourtant discret être sentir choyer cadre être sublime photobo avoir faire fureur plat être tout délicieux mention spécial dessert avoir pas NEG mal rebattre oreille petit chou fourré al fruit bref top n' hésitez pas pouvoir faire confiance :)
0,5.0,cadre paradisiaque Hôtel idéal détendre complètement déconnecter accueil service digne cinq étoile personnel très agréable al petit soin mention spécial Etienne G. avoir contribuer faire week end amoureux moment idyllique chambre être correcter restauration divin petit-déjeuner être véritablement royal Lux reste sans NEG contest référence hôtel ouest
0,4.0,hôtel agréable avoir passer deux très agréable séjour très beau cadre personnel être souriant agréable souvent déborder buffet petit déjeuner être très varier avoir manger restaurer plage bar plat correct chambre être spacieux sombre avoir besoin rafraîchissement comme salle bain literie être excellente côté plage majorité transat avoir besoin être remettre état voir avoir matelas comme Maurice ensemble hôtel être très agréable aller cadre profiter lagon tout tranquillité quand avoir vrai promotion
0,3.0,uniquement emplacement hôtel valoir uniquement emplacement bel plage permettre direction bénéficier rente situation accueil très limite voire hors limite réception installation vétuste mal entretenu carreau manquer revêtement piscine restauration cher qualité médiocre quand restaurant sympas ne NEG manquent pas NEG quelque pas accès internet digne année 80 prix ne NEG être pas NEG tout rapport prestation si n' être encore fois emplacement
0,5.0,accueil service top accueil idiliqu monsieur Gouvart Étienne restauration digne grand hôtel plat être super restaurer plage toutefois être urgent songer entretien bâtisse extérieur vieillissant globalement très satisfait
0,5.0,a recommander séjour très agréable magnifique hôtel personnel souriant gentillesse exquise coup cœur Édouard Thomas luan Dénis restauration chambre être confortable salle bain peu juste hôtel catégorie restauration excellent large choix activité n’ avoir qu’ envie c’ être retourner merci tout
0,5.0,tout simplement génial avoir être agréablement surprendre LUX hôtel accueil confort service nourriture tout être condensé plaisir île prix pouvoir paraître peu cher valoir vraiment peine recommande largement grand merci équipe travail réaliser
0,5.0,séjour professionnel top quel plaisir allier utile agreable hotel avoir séjourné quelque nuit raison professionnel personnel être petit soin chambre être spacieux très propre vue magnifique lagon recommande vivement client prendre temps savourer petit déjeuner buffet juste gigantesque juste bord eau moment magique commencer journée travail recommande vivement établissement savoir écouter client satisfair encore plus
0,3.0,week end Bon accueil accès plage super bel piscine contre 5 etoile chambre être pas NEG top sombre salle bain rien extraordinaire rien 5 etoile tout cas vraiment revoir restaurant plage salade palmiste 25 euro plus pas NEG palmiste rouge quantité enfant 5ans carry être vraiment pas NEG restaurant reunionnai connaître produit local prix repas carte très cher plus rien extraordinaire
0,3.0,Déçue bruit samedi soir très bel hôtel très bien situer très bel chambre très bel plage priver regrette simplement hôtel ne NEG avoir pas NEG prévenir fête mariage être prévoir face chambre samedi soir basse jusque 3h matin avoir empêcher fermer oeil alors boucher oreille deux fois avoir appeler réception avoir dire aller signaler n' avoir pas NEG entendre différence a 4h bruit matériel range avoir prendre relais savoir devoir lever 6h excursion avant départ métropole bref avoir préférer signal soirée éventuellement changer chambre hôtel surtout avoir demander avant arrivée chambre bien calme pouvoir travailler …
0,5.0,superbe très bel hôtel idéalement situer bord plage avoir 2 chambre communicant très grand très grand lit Rez chaussée jardin être très joli bien entretenu enfant avoir pouvoir profiter bel piscine petit déjeuner buffet être très bon beaucoup choix être enfant adulte seul bémol télé pas NEG moderne très peu chaîne taille salle bain très petit 5 pas NEG facile poser trousse toilette sinon tout être parfaire
0,5.0,atelier rhum arrangé atelier Sonia a conseiller apprendre recette typique tout déguster préparation personnel bord eau repart propre bouteill animateur être charmant professionnel
0,4.0,Bel hôtel service qualité avoir séjourné 1 semaine conjoint Lux vacance réunion cadre être absolument magnifique cependant chambre mérite quelque petit travail rafraîchissement être hauteur être restaurant petit déjeuner être vraiment copieux avoir choix adulte comme enfant n’ avoir pas NEG pouvoir essayer restaurant orangine car être fermer être donc aller plage avoir passer très bon moment encore merci Melvin accueil service snack bar avoir satisfait sans NEG autant être exceptionnel résumer très bel hôtel cadre idyllique service globalemer mérite bien 5 étoile
0,2.0,incroyable soirer 14/09/19 oublier sauf prix vol état pur repas très ordinaire comme vin facture extraordinaire personnel réveille 8h30 LUX non palm cela être vrai luxe
0,5.0,excellent accueil service excellent séjour rendre agréable équipe naturellement al petit soin gentil prévenant merci Cindy petit déjeuner Olivier bar tout autre dont ne NEG rappeler plus prénom bienveillant enfant hôtel donne plage piscine être juste côté chambre être spacieuser confortable luxe résumé ;-)
0,5.0,perfection être impressionner qualité exceptionnelle accueil gentillesse personnel tant attention porter client tout cela façon tellement naturel très bel hôtel restauration impeccable site splendide cerise gâteau atelier découvrir Rhum arranger animer très très professionnel Sonia avoir permi vivre expérience plus sympathique Bravo avoir savoir émerveiller dégustation plusieurs rhum arranger chacun repart bouteille propre composition avoir ne NEG surtout pas NEG manquer merci tout
0,5.0,excellent séjour séjour 10 jour très réussi hotel grâce notamment emplacement privilégier plage Hermitage superbe piscine surtout gentillesse personnel toujours souriant disponible al petit soin ainsi anniversaire femme personnel restaurer plage avoir dresser table justement plage avoir réserver plein gentille attention résumé garderon excellent souvenir reviendron certainement nouveau visite superbe île
0,4.0,très copieux petit déjeuner après déception assez longtemps donner deuxième chance lux saint Gilles métamorphose niveau accueil personnel petit soins santer vraiment cinq bon chambre rester peu petit très cosy café italien donne petit touche supplémentaire hélas cause premier déception buffet fois ci n' être pas NEG ouvert gastronomique rénovation restorant plage pas NEG grand choix tarif affiché carry' bar revanche air sympa tarif compétitif résidents pas NEG très attractif car trop quotidien très bon idée bar glace bord lagon vraiment où séjour passer cap être matin petit déjeuner gargantuesque rien …
0,5.0,parfaire accueil très chaleureux chambre impeccable jardin plage très propre bien aménager sourire gentillesse part tout personnel apparemment habituel réunion toujours écoute prêt aider conciergerie accueil restauration entretien Buffets breakfast dîner somptueux varier bon qualité restaurer plage standing gastronomique très propre engagement planète afficher très bien situer pieds eau lagon seul endroit île où pouvoir baigner sans NEG danger accès facile al axe mener découverte île voiture location obligatoire hôtel pouvoir charger faire livrer voiture place vraiment inoubliable chaudement recommander
0,5.0,magnifique séjour immense merci personnel hôtel excellent accueil être venir mère durée semaine avoir être enchanter peu près tout personnel être plus gentil agréable lieu équipement être moderne propre buffet être varier convier tout vegan trouver tout également mer plage être très jolier beal poisson proche plage tout être faire simplifier séjour rendre plus agréable .. revenir c’ être certain
1,3.0,très bien car hôtel être vide emplacement être parfaire accès lagon idéal restaurant snacks accessible pied extérieur hôtel piscine grand parc être bien entretenu particulièrement agréable lors premier séjour avoir avoir chambre rez-de-chaussée très vieillotte fois ci avoir avoir chance profiter chambre 2e étage balcon offrir superbe vue matériau peu plus moderne si meuble commencer être peu vétuste contre comprendre tout fait contexte sanitaire actuel apporte beaucoup contrainte lorsque ménage n' être faire tout 3 jour avoir 2 enfant avoir devoir demander balai pelle dame couloir aucun restaurer ne NEG fonctionne 90 pourcent temps service proposer être donc restreindre effort prix pouvoir être attendre avoir demander si effort pouvoir être faire si prendre nuit supplémentaire avoir proposer tarif public disponible site internet alors hôtel être clairement vide n' avoir personnel navigant autant plus petit-déjeuner laisse désirer pendant tout séjour viennoiserie être rassir sûremer veille être plusieurs client avoir remarquer cela avoir être signaler chef salle avoir goûter avoir confirmer impression lorsque avoir reporter incident réception n' avoir pas NEG avoir impression nouveau étonner ni NEG n' émouvoir être là non plus pas NEG geste commercial enfin aimerais attirer attention direction souci nuire grandement tranquillité établissement client permettre diffuser musique enceinte portatif autour piscine séjour 3 nuits/4 jour avoir devoir soulever problème tout jour chaque fois être client différent réception être bienvenu avertir client hôtel n' accepte pas NEG genre fantaisie ne NEG être pas NEG plaindre sans NEG cesse liberté arrête là où commencer celui autre …
1,2.0,premier dernier fois ne NEG revenir pas NEG vouloir passer petit weekend famille premier abord hôtel être sympa piscine être grander accès plag pratique raison protocole sanitaire restaurant fermer vendredi soir samedi midi dimanche (un room service être proposer samedi matin 06h réveiller claquement porte car local entretien trouve face chambre porte ferme cela ne NEG claque pas!le problème être résoudre avoir avoir changement chambre voir réveil matinal aller petit petit-déjeuner où fils servir bol lait froid avoir drôle odeur drôle goût signalon femme présent retire bouteille lait dis tout simplement prendre 2èm bouteille devoir être bon bref samedi soir seul jour où resto devoir être ouvert décider appeler savoir s' falloir reserver surprise resto complet impossible réserver apparamment falloir prendre plus tôt si personne ne NEG propose signale arrivée donc tant client hôtel 3 jours/2 nuit 3 personne contribuer rendre hôtel complet impossible rester place dîner premier dernier séjour établissemen …
1,3.0,hôtel vieillissant .... avoir passer trois nuit 2 adulte 2 enfant demi-pension accueil personnel être courtois chambre être vieillissant carrelage être jaunir temps peinture réfection salle bain détache endroit pied certain meuble être gonfler humidité côté petit déjeuner raison covid devoir patienter 10 20 minute chaque matin avant profiter buffet pas évident faire attendre marmaille buffet être bien garni dîner pas NEG souci car avoir moins monde choix plat entrée être suffisant varier côté équipement piscine être agréable petit bain jacuzzi s' être décevant constater gens déposer serviette transat réserver hôtel dispose accès vers lagon bien pratique …
1,3.0,Hôtel familial vieillissant Hôtel familial pratique enfant vieillissant rouille carreaux cassés joint noir niveau piscine cela ne NEG faire pas NEG très propre literie être confortable chambre être vieillissant pense qu’ n’ avoir pas NEG être rénover depuis année 90 petit déjeuner être simple rien transcendant plus hôtel être parc jardin hôtel être très beau bien entretenir personnel accueil être très accueillant serviable hôtel être plutôt sympa trouve vite marque demander petit rénovation donner coup propre
1,3.0,très viellisser personnel absolument formidable jardin très propre comme chambre plus très jeune service restauration désastre plat comme présentation n' être vraiment pas NEG hauteur être vraiment désolent :-(
1,3.0,très bien car hôtel être vide emplacement être parfaire accès lagon idéal restaurant snacks accessible pied extérieur hôtel piscine grand parc être bien entretenu particulièrement agréable lors premier séjour avoir avoir chambre rez-de-chaussée très vieillotte fois ci avoir avoir chance profiter chambre 2e étage balcon offrir superbe vue matériau peu plus moderne si meuble commencer être peu vétuste contre comprendre tout fait contexte sanitaire actuel apporte beaucoup contrainte lorsque ménage n' être faire tout 3 jour avoir 2 enfant avoir devoir demander balai pelle dame couloir aucun restaurer ne NEG fonctionne 90 pourcent …
1,2.0,premier dernier fois ne NEG revenir pas NEG vouloir passer petit weekend famille premier abord hôtel être sympa piscine être grander accès plag pratique raison protocole sanitaire restaurant fermer vendredi soir samedi midi dimanche (un room service être proposer samedi matin 06h réveiller claquement porte car local entretien trouve face chambre porte ferme cela ne NEG claque pas!le problème être résoudre avoir avoir changement chambre voir réveil matinal aller petit petit-déjeuner où fils servir bol lait froid avoir drôle odeur drôle goût signalon femme présent retire bouteille lait dis tout simplement prendre 2èm bouteille devoir être …
1,3.0,hôtel vieillissant .... avoir passer trois nuit 2 adulte 2 enfant demi-pension accueil personnel être courtois chambre être vieillissant carrelage être jaunir temps peinture réfection salle bain détache endroit pied certain meuble être gonfler humidité côté petit déjeuner raison covid devoir patienter 10 20 minute chaque matin avant profiter buffet pas évident faire attendre marmaille buffet être bien garni dîner pas NEG souci car avoir moins monde choix plat entrée être suffisant varier côté équipement piscine être agréable petit bain jacuzzi s' être décevant constater gens déposer serviette …
1,3.0,Hôtel mitiger pouvoir mieux faire avoir passer 3 nuit famille arriver 15.30 lieu 14.00 chambre n' être pas NEG prêt aucun information accueil notamment rapport coroner virus chambre nettoyer tout 3 jour .. pas serviette piscine chambre familial petit pas NEG séchoir serviette chambre peu vétuste contre espace extérieur soigne très grand transat reposer 2grandes piscine dont chauffer contre pas NEG assez transat client poser serviette avoir 7.00 transat garder place moyen personnel hôtel inexistant petit déjeuner inclu moyenne qualité emplacement idéal traverse route être plage dommage qualité hôtel cat être très bien …
1,2.0,ne valoir pas NEG 3 etoile passage 3 nuit hotel dès premier regard site net semble être intéressant dès arrivée constate hôtel être vetust quelque decenie fonctionnement être resté être jus tout être vieux usé limite inutilisable seul coup peinture mur mobilier user service être moyen limite correct restauration être correcte sans NEG plus chien chat errer restaurant pas ménage faire pendant 3 jour après plusieurs demande changer serviette rien très déçu séjour éviter plage pas NEG top pouvoir eau beaucoup corail blessant
1,3.0,dernier visite décevant être venir plusieurs fois dormir établissement jusque présent avoir apprécier escapade lors dernier visite extrement déçu .... chambre vrai désastre manqu propreté tre tre vieillissante odeur remontée égout ne NEG savoir quoi arrivée horde environ 30 moustique attendre avoir chasser bon demi heur buffet peu toujours pareil moins seul point positif visite piscine chauffer avoir ravir enfant
1,3.0,globalement décevant Hôtel très bien situer beal espace piscine agréable personnel très aimable bien parfois dépasser manque effectif justement buffet décevant renouvellemer plat insuffiser quant chambre bien vraisemblablement rafraîchir sentir vétusté odeur désagréable prégnant toilette peu cher ailleurs séjour 2 nuit 3 personne demi-pension conclusion prestation ne NEG être pas NEG hauteur hôtel mauricien
