hotel_id,rate,title,review
0,4.0,Cadre magnifique,"Points fort : Personnel professionnel, souriant, serviable et à l’écoute. Cadre bord de mer apaisant. Chambre propre , literie très spacieux et confortable. La piscine et ses terrasses alentours rend le cadre très agréable. Petit déjeuner correct.   Point faible : Qualité image de la télé décevant pour un 5 étoiles, Difficultés à se connecter au wifi. Place de parking un peu étroite. Dommage qu’il n’y ai pas de jacuzzi au spa. Tarifs un peu élevés au bar, le cocktails de fruit frais c’était un simple  jus d’orange et ananas  Je ne pourrais pas juger les repas car je n’y ai pas diner."
0,3.0,Surprise,"Équipe réactive et agréable, bon accueil mais c'est vrai que niveau inférieur à  un 5 étoiles de Maurice. Cour avec équipement désuet mais belle et grande piscine. Beaucoup d'efforts par rapport au contexte Covid."
0,4.0,Au top seul bémol la chambre...,"En lisant les commentaires précédents...je pense sincèrement que nous n'avons pas eu de chance dans la répartition des chambres...(121) .  Je vais commencer par les points positifs : - le personnel,  vraiment au top , tres serviable,  aimable etc.... merci a vous. - l'établissement est super , la piscine , les restos , les.cocktails (alcoolisés j'ai pas goûté les autres)  -le petit dej MONSTRUEUX même si la dame qui fait les œufs toute seul fait un gros boulot pour servir tout le monde.   En revanche pour la chambre nous avons été un peu déçu par rapport au standing de l'hôtel.   - Infiltrations d'eau (voir photo) - baignoire et douchette avec une fuite  - Une réparation ( Finition gros doigt) avec de l'enduit posé la .... sans peinture ni même ponçage.....(photo) - une chambre…"
0,5.0,Un week-end entre filles 🥰,"Nous avons passé un week-end déconnectant ! Je remercie Mme Isabelle Morel, la responsable de la réception pour nous avoir accueilli chaleureusement et répondu à nos attentes durant ce court séjour.  Nous avons profité de ce moment dans un cadre parfait, un petit déjeuner à tomber par terre! L’omelette est toujours délicieuse - merci à tout le personnel également pour les sourires ! Et nous avons bien dormi!"
0,4.0,Détente assurée,Hotel agréable Personnel aimable  Chambre propre Petit déjeuner copieux Resto de plage  variés et succulent Priscilla a l'accueil très réactive  et aimable  Avec le covid tous les mesures de sécurité sont au top
0,5.0,Top!!,"Nous avons passé un séjour exceptionnel : le lieu bien sûr, mais aussi le personnel nous ont permis de passer 6 jours au paradis! Un grand merci à toutes les équipes , du personnel des chambres à celui des restaurants et bar( merci en particulier à Kevin pour ses excellents cocktails et à sa sympathie)  On reviendra vous voir dès que possible  Céline et Olivier  ( juste un petit bémol par rapportà la salle de bain qui n est pas digne d un 5 étoiles ; il faudrait également une cafetière Nespresso dans les chambres)"
0,5.0,Superbe hôtel ! Équipe au top ! Pour nous le meilleur hôtel de l’île ,Nous avons passé 2 semaines dans cet hôtel pour les vacances de la Toussaint en famille (couple avec 1 enfant de 9 ans ).  Tout d’abord le cadre de l’hôtel est extraordinaire placé sur la plus belle plage de l’île vous bénéficiez d’un lagon digne d’une carte postale aménagé de transats et de parasols ainsi que d’un service de bar qui vous ramène votre cocktail ou votre noix de coco fraîche sur votre transat merci à Jonathan pour son service et son accueil fort sympathique !   La belle et grande piscine de l’hôtel est chauffée avec pareil un service de bar servit sur transat ( un vrai service 5 étoiles).  La restauration est de très bonne qualité vous avez 4 restaurants dans l’hôtel : le bar en service continu leur club sandwich est succulent et les frites maison un delice ! Une…
0,5.0,Que du plaisir!,"Même en temps de COVID, nous avons passé un magnifique week-end avec les enfants. Dans un climat de respect des gestes barrière, l’équipe du LUX sait vous rendre heureux et vous fait oublier cette dure réalité. La piscine est simplement géante et très agréable. On s’y sent seul. Les enfants ont adoré. Les petits déjeuners sont excellemment et le diner au bord de la piscine est à la hauteur d’un 5 étoiles. Bravo!"
0,4.0,CALME ET RESTAURATION HAUT DE GAMME,"Très bonne adresse au calme et les pieds dans le lagon avec une équipe au top. L'Orangine  est digne d'un restaurant gastronomique , bravo au chef et sa brigade. Hotel très bien entretenu , pas de fausse note . "
0,5.0,week-end au LUX REUNION,"Nous tenions mon épouse et moi, à faire part de notre grande satisfaction pour le WE que nous avons passé au LUX RESORT DE SAINT-GILLES. Un personnel serviable, gentil et souriant, une situation merveilleuse et le charme créole de cet établissement nous a emballé. Je tiens à remercier particulièrement Isabelle et Élodie de la réception pour leur gentillesse ainsi que le Directeur M. LAURENT. Continuez comme ça, nous reviendrons. S. Vyskoc"
0,5.0,"Cadre magnifique, personnel extra","Effectivement, c'est un cadre exceptionnel, idéalement situé sur l'une des plus belle plage de la réunion. Les infrastructures (entrée, piscine, restaurants, bar...) sont de superbe qualité, et tout le personnel est vraiment au petits soins, souriants (oui malgré le masque !) et agréable. Bref, ce lieu nous a offert une parenthèse d'exception. Juste un petit bémol pour quelques détails au niveau de la chambre, mais vite corrigé par le patron alors sincèrement, Merci 😊"
0,5.0,Magique,"Un lieu tout simplement magique Le cadre colonial vous transportera dans une douceur de vivre rythmée par le bruit du lagon.  Le personnel, d’un professionnalisme exemplaire, saura répondre à toutes vos attentes pour rendre votre séjour inoubliable.   Mon expérience de voyageur international me permet de vous recommander cet hôtel qui reste un Must à la Réunion   Merci à toute l’équipe et plus particulièrement à son directeur Eric Laurent qui ont su rendre mes séjours inoubliables."
0,5.0,top top top,"immense parking et architecture royale que c'est beau quand on arrive au LUX...... ouahhhh  la réception agréable et nous avons eu une junior suite , réservé avec notre agence vue mer  petit déjeuner le meilleure de l'ile, le boucan canot , le Dimitile , peuvent prendront exemple"
0,4.0,Bien situé,"Les destinations étant limitées suite au contexte sanitaire, nous avons choisi la Réunion pour passer notre semaine de vacances. Nous avons déjà eu l'occasion de découvrir l'hôtel il y a 15 ans alors qu'il était encore sous pavillon les Villas du Lagon. Les chambres sont plutôt simples, mais le plus de cet hôtel est sa position sur le lagon qui permet de découvrir une multitude de poissons en snorkeling. Nous avons apprécié le maintien du buffet pour le petit déjeuner. Salle de sport bien équipée. Nous avons eu un problème de clim à l'arrivée mais cela a été réglé en 24h. Il faut plutôt s'attendre à un standing 4,5 étoiles, et se souvenir que nous sommes en France et pas à l'Ile Maurice. Nous avons passé un bon séjour et nous y reviendrons sans problème."
0,2.0,Déçu par la chambre ,"Étant donné le contexte sanitaire, d’habitude nous avons  la chance de voyager de partir à l’île Maurice ou autres destinations, nous avons donc pris un petit week-end en amoureux pour se détendre, premier séjour dans cette hôtel LUX *pour nous , très bon accueil ,jolie structure dans l’ensemble bien placé au bord de la mer mais malheureusement quand on vient à l’hôtel on paye surtout la nuitée ...donc la chambre quelques photos valent plus que des  longues explications beaucoup d’étoiles mais beaucoup de choses à revoir au niveau de la chambre pas terrible vue le standing de l’hôtel. Certes je n’ai pas encore les moyens de me payer la suite royale mais nous essayons de choisir le meilleur hôtel mais visiblement ce n’est pas le cas, donc nous étions assez déçu.... "
0,5.0,Merveilleux,La qualité de l accueil pendant cette semaine à permis de lier travail et bon temps dans un environnement paradisiaque et un service hors normes Dans ces temps difficiles je conseille fortement de se régénérer dans cet environnement serein ou l on peu travailler au calme
0,4.0,Bel hôtel ,"Le Lux est un bel hôtel, en bord de mer, dans un joli cadre soigné. Le staff est  très aimable.  Mais l’hôtel ne vaut pas vraiment un 5 étoiles: pas de machine nespresso dans les chambres, mais du café lyophilisé, salle de bains petites peu pratiques vieillottes, chambres sombres, pas assez de transats sur la plage et à la piscine, de nombreuses plantes du jardin sont malades envahies de cochenilles, petit déjeuner copieux mais qualité moyenne, après 7 nuits passées au Lux on nous demande un supplément pour un Late check out sachant que notre chambre était vide pour le soir même... ces petits détails auraient fait la différence, dommage..."
0,4.0,Belle découverte !,"Nous avons pu y séjourner en famille (2 adultes + 1 ado)  L'hôtel est très agréable et il dispose d'un accès à la plage direct, ce qui est rare. A quelques pas par la plage vous pouvez vous poser sur les terrasses de restaurants très agréables. Vous êtes également à 5 min d'un leader-price et de quelques commerces au besoin. La restauration est bonne, 3 restaurants ainsi qu'un buffet. Nous avons particulièrement apprécié le restaurant de la plage et son équipe. Le buffet est correct, ni trop, ni trop peu. Bar avec une carte bien diversifié. Nous recommandons les glaces !! Au top !  L'ensemble restaurants, Bar et piscine sont assez regroupé ce qui concentre les personnes. Quelques espaces décentrés et cosys seraient appréciables. Même s'il y a un dress code il n'est pas respecté…"
0,5.0,"Très bon hôtel , excellente localisation , très bon  service","Hôtel excellent , remarquablement placé . Le service est de très bon niveau . Belle plage et belle piscine . Très bon kids club où notre enfant de 6 ans a adoré aller . Tout le monde y est gentil et serviable . Excellent séjour !"
0,5.0,Sublime,6eme fois que nous venons... et encore et toujours RAVIS.... c’est incroyable... on vient séjourner au paradis... Un havre de paix avec un personnel incroyable. Vraiment.... du personnel discret et gentil comme il y en a vraiment plus beaucoup. Quand à la nourriture... un régal... du petit déjeuner au coucher! Sans oublier toutes les attentions qui n’existent qu’ici et rendent le séjour extraordinaire. Merci encore une fois.
0,3.0,Loin d'un 5*...,"Nous y etions pour les vacances de la Toussaint , du coup trop d'enfants qui courent partout, sans contrôle un vrai club lookea... personne du staff ni des parents n'agit pour les calmer.. Absence de service au transat (en une heure pas vu un serveur) Hotel vieillissant, rien à voir au 5* du LUX*BELLE MARE... Plutôt un 3,5* Guerre des transats pour la piscine et la plage, levez vous tôt pour en réserver un!! Entretien des parties communes limites (voir photos, bouteilles, verres, cigarettes qui trainent dans les cendriers, papiers, peintures qui craquellent partout, absence de balayage des coursives, fiantes d'oiseaux sur la fenêtre de notre chambre malgré l'avoir signalé le 2eme jour à la femme de ménage), jardin peu fleuri, service en piscine plage et restaurant dilettante...…"
0,5.0,Portail,Un petit séjour au Lux où j'ai apprécié l'accueil du personnel au portail. Une application des gestes barrières ainsi qu'un protocole Covid 19  super bien appliqué. Merci au Monsieur avec le prénom de Bertrand avec toutes ses explications et bravo pour son accueil. Un séjour à refaire A très bientôt . MF
0,5.0,Un rêve bleu,"Visite familiale pour fêter mon départ en retraite. 16 dont 7 enfants ont pris pied dans les petites maisons permettant à chacun de vivre en autonomie tout en restant ensemble...Un acceuil très convivial, un personnel très affable, toujours prêt à rendre service. Des restaurants sympa, des chambres de qualité, un grand parc, tennis, Ping Pong et la piscine royale, la plus grande de l’île pour nous rafraîchir! Un conseil : n’attendez pas la retraite pour venir ! "
0,5.0,Meilleur hôtel de l île,"Allez y les yeux fermés .. L’endroit est idéal pour passer des vacances ou même un we. On se sent ailleurs avec un service 5*. Le personnel est aux petit soin, le cadre est grandiose et tout est fait pour qu on s’y sente bien. Mention spéciale aux femmes de chambres. Leur sourire et leur petites attentions sont très appréciables et c’est souvent certains détails qui rendent le séjour inoubliable. Très satisfaite également du service réception! Priscillia fait tourner la réception comme une horloge. Son profeSsionalisme et sa réactivité Sont très appréciables et ont rendu notre séjour « facile ». Un grand merci à toute l équipe et nous espérons revenir très vite !!"
0,5.0,Super séjour !,"Nous avons séjourné au lux pendant 2 semaines , malgré quelques avis négatifs que nous avions lu , nous n’avons pas été déçu de notre séjour , bien au contraire !  L’hôtel est très agréable la restauration est délicieuse et le personnel très aimable 😉 un grand merci à Doris du restaurant de la plage Alexandre , Léo les plagistes , Maud et Alexis de l’orangine et tous les autres qui ont contribué à notre merveilleux séjour !!!  Le lagon est un véritable aquarium mais s’il vous plaît faites attention de ne pas abîmer les coraux 😊 . En bref jamais déçu avec la chaîne lux hôtel . Mr et Mme Bonin "
0,5.0,excellent séjour,"nous revenons de 3 nuits passées au lux , tout est parfait ... le personnel est très professionnel: l accueil , la restauration , les personnels de chambre et la personne de la boutique .  nous remercions également pour la délicate attention pour notre anniversaire de mariage . nous recommandons vivement votre établissement et nous reviendrons passer un séjour dès que possible"
0,5.0,Un agréable séjour au Lux,"Nous avons passé un très agréable séjour au Lux de Saint-Gilles. Les chambres étaient de bon goût, spacieuses et bien pensées dans leur aménagement. Une belle piscine également.   Et merci surtout à Ludovic d'avoir donné de son temps (et de sa patience) pour nos enfants. Bienveillance et rires étaient au rendez-vous ! :0) Merci encore.  A bientôt."
0,5.0,Voyage de Noces exceptionnellement magnifique  !!!,"Nous revenons de 10 jours de voyage de noces à la Réunion que nous avons passé au Lux.  Un énorme MERCI à toutes leurs équipes pour leur gentillesse, leurs services et toutes les attentions qu’on a pu avoir! A commencer par Élodie, la concierge, 1er contact avec l’hôtel, au top du début à la fin! Aux restaurants, car il y en a plusieurs, on y mange très bien! C’est très bon et en quantité!  Ma femme qui a des intolérances au gluten et au lactose a été très bien soignée pour tous les chefs qui ont proposé systématiquement des plats en adéquation pour elle, grâce à la bienveillance des équipes de salle. Les Equipes des restaurants : A la Plage, une responsable (Doris) parfaite sur tout le séjour avec son équipe, également au restaurant de l’Orangine avec Maud qu’on a le plus vue.…"
0,2.0,C'est vraiment ça le meilleur dont La Réunion est capable ?,"Accueil froid. A midi, je commande un café gourmand, je dois redemander mon café 2 fois. Le rhum arrangé compris dans la formule n'arrivera jamais. Tartare très moyen. Dans la chambre : trou au plafond, trou en dessous de la baignoire, moisissures au plafond, porte pommeau de douche cassé. Ce midi, il a fallu demander plusieurs fois pour que la table soit nettoyée avant d'être installé. La chambre n'a pas été faite de la journée parceque entre 13h et 14h le panneau ne pas dérangé avait été mis.  En jouant au freesbee, ma fille est tombée sur un pigeon mort dans le jardin. Bref, pas ce à quoi on peut s'attendre en payant ce prix... "
0,5.0,Réception,Toute ma famille et moi remercions Florent à la réception de l'hôtel le Lux de st gilles les bains.  Vraiment un bel accueil et d'une gentillesse.  Merci et bravo pour votre professionnalisme.  A très bientôt.  Famille M.
0,1.0,nous sommes très déçus par cet hôtel: npourriture  et apéritifs infects pour un soi-disant 5 étoiles.,"Nous avons séjourné dans cet hôtel du 12 au 14 octobre 2020 . Nous sommes des locaux et on a été très déçu  d' abord de l'accueil. Quand on arrive, on vous offre un jus (trop sucré) avec des serviettes froides  et on nous laisse poireauter plus de 30 minutes sans nous voir ,ni nous  rien  nous expliquer ; de plus dans notre cas, la chambre avait déjà été payée, alors pourquoi ne pas nous donner tout de suite les clés de notre chambre?  Les apéritifs sont trop chers et il y en a trop peu, donc impossible d'apprécier. La nourriture au restaurant La Plage ( le soir) ; ""le fish and chip's"": il y en a trop peu et c'est trop cher et pas bon. Il n'y a aucun choix de pain, on donne un petit pain qui ressemble à une brioche et qui est infâme Le dssert ""tout chocolat"" à 15 euros était…"
0,5.0,Excellent hôtel,"un hôtel de qualité que je recommande fortement. L'accueil est excellent et chaleureux avec un personnel à l'écoute. Le cadre est splendide et que dire de la chambre qui est particulièrement bien équipée et décorée avec soins. J'y reviendrai, cela est sûr."
0,5.0,Parfait,"Résidente sur l'île nous avons passé une nuit à l'hôtel. Tout est parfaitement organisé. Température a l'entrée, désinfection, choix de l'heure pour les repas pour éviter d'être trop nombreux au même moment au restaurant.   Les chambres sont très propres bravo au personnel ( on ne les remercie jamais ) Nous avons pris un verre au bar avant le dîner et les serveurs étaient très agréables. Bravo au guitariste chanteur qui jouait le 10 au soir et qui a contribué à notre belle soiree. Malheureusement pour nous le restaurant  l'orangine était complet.  Mais le buffet fut une belle surprise car il était de très bonne qualité ! Petit déjeuner très complet. je n'ai pas trouvé de point négatif ...."
0,4.0,Bel hôtel bien situé ,"Le gros plus: la localisation de l’hôtel. Cet établissement possède un superbe parc et une plage donnant sur le lagon. L’accueil y est correct. Le petit déjeuner sous forme d’un grand buffet est top (sucré, salé, crêpes , omelettes...) et encore plus copieux le w end. Le personnel : de la dame des crêpes du petit déjeuner , au monsieur du room service , en passant par le snack de la piscine est fort sympathique. La piscine est magnifique (même si des carreaux manquent...); les transats commencent à être fatigués. Le plus gros bémol selon moi sont les chambres: vieillottes , sombres et humides... Sinon, je recommande cet hôtel et ai hâte d’y retourner ... peut être qu’au fur et à mesure des travaux pourraient être entrepris.... "
0,4.0,Très bel endroit ,"Nous avons séjourné deux nuits au Lux. Très bel endroit confidentiel au bord du lagon. Tout est décoré avec soin. Les équipements sont de qualité, les chambres sont spacieuses. La piscine est juste exceptionnelle. Nous avions réservé une chambre deluxe avec petit-déjeuner. Celui-ci est copieux et bien fourni. Cependant, nous ne pouvons être pleinement satisfaits pour deux raisons: la première est inhérente aux conditions sanitaires et un protocole strict: gants obligatoires au petit déjeuner alors que nous savons que le lavage des mains suffit, il y a déjà un distributeur de gel hydroalcoolique. L’hôtel infantilise la clientèle. Par-ailleurs le parcours dans l’hôtel est erratique à l’image des mesures sanitaires. Il faut éviter de se croiser même avec le port du masque c’est…"
0,5.0,Séjour anniversaire ,"Cadre exceptionnel avec plage à quelques pas de votre chambre, un ptit dej côté jardin servi par une équipe dynamique, un accueil chaleureux, un service exceptionnel à la restauration, tout est fait pour que ce soit mémorable ! À apprécier..."
0,5.0,Parfait,"superbe hôtel,personnel au petit soin vue magnifique bar et restaurant excellent nous vous remercions pour les attentions faite à notre arrivé.merci encore pour tout,nous reviendrons très bientôt, tout est parfait...la famille payet."
0,3.0,Séjour mitigé,"Cadre et chambre agréable.  La proximité avec le lagon est un atout indéniable.  Toutefois, je suis déçu de la qualité de service de l’hôtel. Nous y avons séjourné en famille (5 couples) donc 5 chambres.  Il y avait eu une erreur de compréhension dans l’une des réservations. Au vu du contexte, je peux comprendre. J’arrive avant le reste de ma famille donc à 14h afin de profiter de l’hôtel, on m’emmène à ma chambre. Ne voyant pas ma valise j’interpelle la personne qui m’a accompagné. Il s’excuse en m’indiquant qu’il y a beaucoup d’arrivées et me demande de patienter. Ce que je fais. 30 minutes après toujours rien. 1h après toujours rien. Je quitte donc ma chambre, et rencontre le bagagiste avec des valises. Ne voyant pas mes valises avec lui, je l’interpelle. Ma valise avait été…"
0,5.0,Meilleur hôtel de la Réunion,"Cadre très reposant, grand parc , on bénéficie de la grande piscine et du lagon. Meilleur personnel de l'île, souriant, très poli et à l'écoute, en nombre suffisant. Dommage que le restaurant ""la plage"" ait été fermé. Petit déjeuner extra, on a vraiment l'impression que tout est fait pour nous satisfaire et non pas ramener le plus d'argent possible à notre déficit."
0,5.0,Excellent,"Magnifique hôtel que je recommande. Le personnel très à l'écoute et super gentil le service top . Le ti déj n'a de quoi faire plaisir tout le monde , splendide piscine top.Malgré le contexte actuel ""covid"" l'hôtel fait tout pour qu'on soit à l'aise et a mis tout en place concernant le l'hygiène gel...  Juste un ti truc ""perso"" le soir au resto ""Buffet"" un peut plus de lumière trop sombre sinon le buffet pareil très variés. Un vrai 5 Étoiles pour pas cité l'autre ""A...a""  qui n'arrive même pas a ça cheville 😁 Bref   Un week-end au top merci  Un ti coucou aussi à tout le personnel et au vigile ""Alexandre"" je crois très professionnel"
0,5.0,Super week-end ,Super moment passer à l hôtel remercier Isabelle a l accueil qui nous a super bien accueilli avec tant de gentillesse et bien nous guider je vous conseille fortement cet hôtel le lux st Gilles 10/10 pour isabelle et 10/10 pour l hôtel 
0,2.0,5 étoiles mais 1 constellation de défauts...,"Énièmes visites dans cet établissement et à chaque fois c’est le même constat : Pas à la hauteur d’un 5 étoiles, mais on a pas le choix sur l’île.  La pub dit « le seul 5 étoiles les pieds dans l’eau »...  Heureusement pour eux qu’il n’y a pas de concurrence sinon les clients pourraient comparés.  Pourtant les hôtels du groupe sont top mais celui ci n’est pas du tout entretenu.  Un 5 étoiles c’est le service mais aussi le cadre. Côté service il y a plein de point à revoir. Accueil sympa avec pot de bienvenu et puis on vous laisse dans un coin à attendre sans nouvelle. Attention aussi aux notes de restaurant où se glissent très très régulièrement des erreurs (1 boisson non consommée en plus, un plat plus cher comptabilisé ....). En ce moment il y a aussi un moment top pour un 5…"
0,3.0,Decevant,"Malheureusement le LUX* ne mérite pas ses 5 étoiles. La situation de l’hôtel, l’accès direct au lagon et la piscine sont des atouts indeniables mais cela ne fait pas tout. La chambre est agreable, la literie confortable mais la salle de bain est un chouïa trop petite et surtout mal entretenue : support de douche montée à l’envers (impossible de faire tenir le pommeau de douche), porte savon qui tient à peine, idem pour l’étagère en verre à côté du lavabo. De plus l’excuse du COVID présentée à chaque fois est fatiguante : boutique fermée (plein de boutiques sont ouvertes dans toute la France sans problème a priori), pas de cours de yoga (idem, surtout en extérieur et en limitant le nombre de participants). Bref, peu d’effort sont faits pour maintenir un soit disant « niveau » 5*…"
0,4.0,Un bon hôtel mais pas un 5*,"Le lux est un très bon hôtel, le service était très bien. Mais la qualité de la chambre n'était pas celle d'un 5*, bien que nous ayons séjourné en suite. Le cadre est est très sympathique en semaine, le week-end le calme est perturbé par des familles qui transforment la piscine en air de jeu. L'accueil est de bonne qualité et les restaurants/bar également. La plage est magnifique et le lagon permet de se baigner sans risque. "
0,4.0,Séjour septembre 2020,2 nuitées au top en septembre dernier  Chambre bien entretenue  Merci à l'équipe Housekeeping  Restauration raffinée et variée  Bravo au chef 👨‍🍳  Hôtel bien équipée en dispositif Covid on s'y sent en sécurité   Merci 🙌🏼
0,4.0,Reste une valeur sûre pour la partie hébergement,"L'hôtel est très bien situé, en bord du lagon. Les bungalows et les espaces de réception ainsi que certaines parties réservées à la restauration sont très chics. La piscine est immense, magnifique. Le personnel est accueillant, poli. Les mesures sanitaires Covid sont mises en place. La chambre supérieure est grande, insonorisée avec un lit très large et un matelas de bonne qualité. En regardant dans les détails, certains aménagements s'avèrent parfois vétustes ou abîmés. La qualité de la nourriture, très bien présentée, m'a paru cependant insatisfaisante pour le lieu et le prix.  Globalement, l'hôtel reste une valeur sûre sur l'île. "
0,5.0,Magnifique !! ,"Cet hôtel est très bien situé à la Réunion, st Gilles étant la ville balnéaire de l'île où vous pourrez vous baigner dans le lagon, grâce à la protection naturelle de la barrière de corail.  Très confortable avec des chambres spacieuse, et lit king size, cet hôtel offre un service de qualité, ainsi qu'un calme absolu, on se réveille avec le chant des oiseaux :) c'est splendide.  La restauration est de très bon niveau, cuisine locale et autre, car il y a plusieurs possibilités de restauration dans l'hôtel. Petit déjeuner copieux avec large choix de fruits, crêpes, omelettes etc...   Un merci tout particulier à Flore et Olivier, qui ont été très professionnels et très sympathiques, toujours à notre écoute et aux petits soins... C'était vraiment très agréable.  Je recommande…"
0,4.0,Je recommande,Merci pour ce moment passer chez vous !! Très belle hôtel bien situé et avec tout le confort !!! Nous avons passer une excellent moment à deux.. je recommande cette hôtel pour se détendre et passer de bonne vacances  A très bientôt 👋🏻
0,5.0,Une belle expérience et un très beau hôtel,"Comme à son habitude nous avons été charmé par cet hôtel! Bravo à l'ensemble des équipe pour leurs accueil qui est toujours parfait! La literie est génial et les chambres ont tout le confort qu'il faut pour un hôtel de ce standing. La restauration ainsi que le petit déjeuner sont à la hauteur de nos attentes, le petit déjeuner est tout simplement super avec la diversité qu'on attend d'un hôtel 5 étoiles! Je reviendrais sans hésiter!"
